time_ISO8601,d18O,d18O_sd,d2H,d2H_sd,dexc,dexc_sd,H2O,H2O_sd
2017-01-23T20:00:00+00:00,-14.7563384799,0.803070940568,-112.333236189,6.0293978329,5.71747165067,2.3379568965,13397.286406,216.42303319
2017-01-23T21:00:00+00:00,-16.219048947,0.626457678225,-123.382248284,3.89991180321,6.37014329156,2.63680250726,12598.6154079,502.787535118
2017-01-23T22:00:00+00:00,-16.7688534093,0.695375811088,-128.486197256,4.20993433003,5.66463001877,2.69011971004,11859.8057397,426.114633817
2017-01-23T23:00:00+00:00,-19.1168005514,0.591220576708,-145.135802764,4.19961574857,7.79860164749,2.49190869566,10843.5421078,262.765725776
2017-01-24T00:00:00+00:00,-14.6625766123,2.29031572738,-114.490724891,16.9487667443,2.80988800728,2.75808097227,11068.7427913,196.48426452
2017-01-24T01:00:00+00:00,-12.4985132151,0.259680362516,-96.8733417147,1.59948627242,3.11476400584,2.35537302126,10514.9469919,282.375913718
2017-01-24T02:00:00+00:00,-13.0558259469,0.321461645791,-100.085252112,2.18484536993,4.36135546374,2.35734670515,9978.90671255,219.919592975
2017-01-24T03:00:00+00:00,-13.9123557255,0.396549113374,-104.582977259,2.32430120588,6.71586854514,2.62986903739,9425.4214521,351.828947507
2017-01-24T04:00:00+00:00,-14.171947597,0.433410573183,-105.148673384,2.78475747806,8.22690739258,2.42334788491,8738.79800304,371.922240473
2017-01-24T05:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-01-24T06:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-01-24T07:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-01-24T08:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-01-24T09:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-01-24T10:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-01-24T11:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-01-24T12:00:00+00:00,-14.4099134032,0.264958084028,-105.529131635,1.72011228609,9.75017559063,2.34571927545,7093.87018481,249.696248517
2017-01-24T13:00:00+00:00,-14.2202597156,0.283137128805,-104.46423128,1.8651118487,9.29784644555,2.36585686097,7338.07671932,221.926884405
2017-01-24T14:00:00+00:00,-14.2813525257,0.247684369281,-104.56774145,1.5160921487,9.6830787563,2.32673770395,7099.0658284,225.272285719
2017-01-24T15:00:00+00:00,-14.5845582142,0.326698361185,-106.942397273,2.12067812509,9.73406844049,2.39430964078,6999.81802123,241.272861796
